user_id,total_spent,revenue_rank,running_total
23813,36.95,19393,2508352.92
4889,36.95,19393,2508352.92
22208,36.95,19393,2508352.92
17559,36.95,19393,2508352.92
15214,36.95,19393,2508352.92
12598,36.95,19393,2508352.92
11283,36.95,19393,2508352.92
10115,36.95,19393,2508352.92
8522,36.95,19393,2508352.92
98919,36.95,19393,2508352.92
27112,36.95,19416,2508389.87
85257,36.94,19417,2508426.81
2751,36.93,19418,2508463.74
65032,36.91,19419,2508500.65
85338,36.91,19420,2508537.56
53182,36.9,19421,2508574.46
80801,36.88,19422,2508869.5
90937,36.88,19422,2508869.5
68901,36.88,19422,2508869.5
63019,36.88,19422,2508869.5
54535,36.88,19422,2508869.5
39009,36.88,19422,2508869.5
90672,36.88,19422,2508869.5
19003,36.88,19422,2508869.5
60024,36.86,19430,2508980.08
29041,36.86,19430,2508980.08
34171,36.86,19430,2508980.08
77547,36.84,19433,2509016.92
95982,36.8,19434,2509164.12
27630,36.8,19434,2509164.12
20946,36.8,19434,2509164.12
6515,36.8,19434,2509164.12
98945,36.78,19438,2509200.9
50154,36.76,19439,2509311.18
39334,36.76,19439,2509311.18
63935,36.76,19439,2509311.18
67955,36.75,19442,2509641.93
61842,36.75,19442,2509641.93
60781,36.75,19442,2509641.93
56238,36.75,19442,2509641.93
46323,36.75,19442,2509641.93
41794,36.75,19442,2509641.93
17930,36.75,19442,2509641.93
12583,36.75,19442,2509641.93
73147,36.75,19442,2509641.93
27096,36.74,19451,2509678.67
75197,36.74,19452,2509715.41
2519,36.71,19453,2509752.12
1923,36.67,19454,2509788.79
38350,36.58,19455,2509825.37
42176,36.53,19456,2509934.96
11091,36.53,19456,2509934.96
44551,36.53,19456,2509934.96
33724,36.52,19459,2509971.48
82860,36.5,19460,2510336.48
81150,36.5,19460,2510336.48
76963,36.5,19460,2510336.48
69560,36.5,19460,2510336.48
59984,36.5,19460,2510336.48
51765,36.5,19460,2510336.48
50979,36.5,19460,2510336.48
43325,36.5,19460,2510336.48
41810,36.5,19460,2510336.48
30169,36.5,19460,2510336.48
42348,36.49,19470,2510372.97
57532,36.45,19471,2510518.77
43610,36.45,19471,2510518.77
40173,36.45,19471,2510518.77
11618,36.45,19471,2510518.77
25409,36.45,19475,2510555.22
10435,36.44,19476,2510591.66
78035,36.43,19477,2510628.09
47429,36.4,19478,2510737.29
4937,36.4,19478,2510737.29
348,36.4,19478,2510737.29
4696,36.4,19481,2510773.69
81054,36.39,19482,2510810.08
28439,36.38,19483,2510882.84
150,36.38,19483,2510882.84
64607,36.36,19485,2510919.2
91297,36.34,19486,2510955.54
92056,36.33,19487,2510991.87
60371,36.28,19488,2511064.43
3465,36.28,19488,2511064.43
85993,36.24,19490,2511173.15
50585,36.24,19490,2511173.15
24992,36.24,19490,2511173.15
18944,36.18,19493,2511209.33
78607,36.17,19494,2511245.5
63225,36.17,19495,2511317.84
32214,36.17,19495,2511317.84
62067,36.1,19497,2511353.94
7562,36.1,19498,2511390.04
35724,36.09,19499,2511426.13
73507,36.0,19500,2516430.13
50040,36.0,19500,2516430.13
46205,36.0,19500,2516430.13
46104,36.0,19500,2516430.13
45909,36.0,19500,2516430.13
44144,36.0,19500,2516430.13
43453,36.0,19500,2516430.13
40607,36.0,19500,2516430.13
40359,36.0,19500,2516430.13
39392,36.0,19500,2516430.13
36974,36.0,19500,2516430.13
35314,36.0,19500,2516430.13
35151,36.0,19500,2516430.13
34651,36.0,19500,2516430.13
34594,36.0,19500,2516430.13
33425,36.0,19500,2516430.13
33245,36.0,19500,2516430.13
30738,36.0,19500,2516430.13
30507,36.0,19500,2516430.13
26574,36.0,19500,2516430.13
25737,36.0,19500,2516430.13
25187,36.0,19500,2516430.13
24751,36.0,19500,2516430.13
24648,36.0,19500,2516430.13
24344,36.0,19500,2516430.13
23995,36.0,19500,2516430.13
23160,36.0,19500,2516430.13
23138,36.0,19500,2516430.13
23124,36.0,19500,2516430.13
22021,36.0,19500,2516430.13
21983,36.0,19500,2516430.13
19923,36.0,19500,2516430.13
19258,36.0,19500,2516430.13
19141,36.0,19500,2516430.13
18963,36.0,19500,2516430.13
18152,36.0,19500,2516430.13
17884,36.0,19500,2516430.13
17669,36.0,19500,2516430.13
15462,36.0,19500,2516430.13
15120,36.0,19500,2516430.13
14412,36.0,19500,2516430.13
13883,36.0,19500,2516430.13
11998,36.0,19500,2516430.13
11885,36.0,19500,2516430.13
11275,36.0,19500,2516430.13
10676,36.0,19500,2516430.13
10409,36.0,19500,2516430.13
10369,36.0,19500,2516430.13
10039,36.0,19500,2516430.13
8299,36.0,19500,2516430.13
7948,36.0,19500,2516430.13
7663,36.0,19500,2516430.13
7255,36.0,19500,2516430.13
5777,36.0,19500,2516430.13
5604,36.0,19500,2516430.13
5414,36.0,19500,2516430.13
5348,36.0,19500,2516430.13
4054,36.0,19500,2516430.13
2976,36.0,19500,2516430.13
564,36.0,19500,2516430.13
145,36.0,19500,2516430.13
73824,36.0,19500,2516430.13
73735,36.0,19500,2516430.13
74277,36.0,19500,2516430.13
74599,36.0,19500,2516430.13
72469,36.0,19500,2516430.13
72397,36.0,19500,2516430.13
71958,36.0,19500,2516430.13
71937,36.0,19500,2516430.13
79377,36.0,19500,2516430.13
50286,36.0,19500,2516430.13
70990,36.0,19500,2516430.13
73693,36.0,19500,2516430.13
73955,36.0,19500,2516430.13
73232,36.0,19500,2516430.13
69697,36.0,19500,2516430.13
68038,36.0,19500,2516430.13
67817,36.0,19500,2516430.13
66731,36.0,19500,2516430.13
66222,36.0,19500,2516430.13
64656,36.0,19500,2516430.13
63717,36.0,19500,2516430.13
63281,36.0,19500,2516430.13
62899,36.0,19500,2516430.13
62688,36.0,19500,2516430.13
62649,36.0,19500,2516430.13
61381,36.0,19500,2516430.13
60961,36.0,19500,2516430.13
59334,36.0,19500,2516430.13
59144,36.0,19500,2516430.13
58954,36.0,19500,2516430.13
56628,36.0,19500,2516430.13
56143,36.0,19500,2516430.13
55362,36.0,19500,2516430.13
55234,36.0,19500,2516430.13
62426,36.0,19500,2516430.13
47664,36.0,19500,2516430.13
55094,36.0,19500,2516430.13
54637,36.0,19500,2516430.13
54614,36.0,19500,2516430.13
54319,36.0,19500,2516430.13
75854,36.0,19500,2516430.13
75867,36.0,19500,2516430.13
75980,36.0,19500,2516430.13
76020,36.0,19500,2516430.13
76415,36.0,19500,2516430.13
53796,36.0,19500,2516430.13
77511,36.0,19500,2516430.13
79632,36.0,19500,2516430.13
79662,36.0,19500,2516430.13
80423,36.0,19500,2516430.13
80734,36.0,19500,2516430.13
49456,36.0,19500,2516430.13
80919,36.0,19500,2516430.13
83882,36.0,19500,2516430.13
52441,36.0,19500,2516430.13
84586,36.0,19500,2516430.13
51836,36.0,19500,2516430.13
85174,36.0,19500,2516430.13
51312,36.0,19500,2516430.13
85563,36.0,19500,2516430.13
86345,36.0,19500,2516430.13
87303,36.0,19500,2516430.13
91713,36.0,19500,2516430.13
91804,36.0,19500,2516430.13
92504,36.0,19500,2516430.13
92521,36.0,19500,2516430.13
93198,36.0,19500,2516430.13
93442,36.0,19500,2516430.13
94267,36.0,19500,2516430.13
96455,36.0,19500,2516430.13
97344,36.0,19500,2516430.13
98091,36.0,19500,2516430.13
50974,36.0,19500,2516430.13
98420,36.0,19500,2516430.13
98840,36.0,19500,2516430.13
49728,36.0,19500,2516430.13
99480,36.0,19500,2516430.13
71340,36.0,19500,2516430.13
18163,35.99,19639,2517005.97
8196,35.99,19639,2517005.97
88666,35.99,19639,2517005.97
82707,35.99,19639,2517005.97
80044,35.99,19639,2517005.97
15856,35.99,19639,2517005.97
36055,35.99,19639,2517005.97
79282,35.99,19639,2517005.97
72147,35.99,19639,2517005.97
67780,35.99,19639,2517005.97
64119,35.99,19639,2517005.97
46153,35.99,19639,2517005.97
44448,35.99,19639,2517005.97
42799,35.99,19639,2517005.97
39093,35.99,19639,2517005.97
9130,35.99,19639,2517005.97
3088,35.99,19655,2517185.92
62548,35.99,19655,2517185.92
30611,35.99,19655,2517185.92
57039,35.99,19655,2517185.92
63746,35.99,19655,2517185.92
94751,35.98,19660,2517329.84
62988,35.98,19660,2517329.84
13597,35.98,19660,2517329.84
99599,35.98,19660,2517329.84
90164,35.97,19664,2517401.78
17215,35.97,19664,2517401.78
43330,35.96,19666,2517545.62
1846,35.96,19666,2517545.62
68434,35.96,19666,2517545.62
31383,35.96,19666,2517545.62
17526,35.95,19670,2517905.12
90360,35.95,19670,2517905.12
90093,35.95,19670,2517905.12
59557,35.95,19670,2517905.12
58489,35.95,19670,2517905.12
55024,35.95,19670,2517905.12
51723,35.95,19670,2517905.12
34655,35.95,19670,2517905.12
19771,35.95,19670,2517905.12
41705,35.95,19670,2517905.12
36202,35.95,19680,2517941.07
67806,35.94,19681,2517977.01
79787,35.94,19682,2518012.95
29296,35.92,19683,2518048.87
61075,35.9,19684,2518084.77
72017,35.9,19685,2518120.67
27581,35.89,19686,2518156.56
35266,35.84,19687,2518299.92
19257,35.84,19687,2518299.92
6052,35.84,19687,2518299.92
39907,35.84,19687,2518299.92
7840,35.83,19691,2518371.58
31860,35.83,19691,2518371.58
86933,35.83,19693,2518407.41
4447,35.82,19694,2518443.23
46362,35.8,19695,2518479.03
23168,35.79,19696,2518514.82
49918,35.77,19697,2518586.36
33079,35.77,19697,2518586.36
65070,35.74,19699,2518657.84
47502,35.74,19699,2518657.84
19457,35.74,19701,2518693.58
3767,35.73,19702,2518729.31
25283,35.72,19703,2518765.03
21343,35.72,19704,2518800.75
3432,35.71,19705,2518836.46
77178,35.67,19706,2518872.13
3663,35.62,19707,2518907.75
68940,35.6,19708,2518943.35
34491,35.53,19709,2518978.88
17612,35.5,19710,2519014.38
70553,35.5,19711,2519049.88
61731,35.49,19712,2519120.86
62303,35.49,19712,2519120.86
38337,35.45,19714,2519156.31
83765,35.4,19715,2519191.71
82575,35.4,19716,2519227.11
40767,35.38,19717,2519262.49
78437,35.37,19718,2519297.86
55992,35.34,19719,2519368.54
35711,35.34,19719,2519368.54
92970,35.29,19721,2519403.83
14986,35.28,19722,2519439.11
87455,35.27,19723,2519544.92
14752,35.27,19723,2519544.92
6959,35.27,19723,2519544.92
68448,35.26,19726,2519580.18
37971,35.26,19727,2519685.96
45644,35.26,19727,2519685.96
60634,35.26,19727,2519685.96
83968,35.19,19730,2519721.15
96177,35.19,19731,2519791.53
57729,35.19,19731,2519791.53
85234,35.17,19733,2519826.7
22586,35.12,19734,2519861.82
73593,35.11,19735,2519896.93
17931,35.1,19736,2519967.13
52972,35.1,19736,2519967.13
19950,35.1,19738,2520002.23
53924,35.09,19739,2520072.41
70542,35.09,19739,2520072.41
38882,35.04,19741,2520177.53
77125,35.04,19741,2520177.53
89629,35.04,19741,2520177.53
34022,35.03,19744,2520212.56
39543,35.0,19745,2523852.56
62835,35.0,19745,2523852.56
14867,35.0,19745,2523852.56
61010,35.0,19745,2523852.56
22062,35.0,19745,2523852.56
37203,35.0,19745,2523852.56
49701,35.0,19745,2523852.56
60860,35.0,19745,2523852.56
60251,35.0,19745,2523852.56
59957,35.0,19745,2523852.56
59086,35.0,19745,2523852.56
58876,35.0,19745,2523852.56
58750,35.0,19745,2523852.56
64063,35.0,19745,2523852.56
95297,35.0,19745,2523852.56
58622,35.0,19745,2523852.56
58404,35.0,19745,2523852.56
57638,35.0,19745,2523852.56
57225,35.0,19745,2523852.56
55085,35.0,19745,2523852.56
53045,35.0,19745,2523852.56
50587,35.0,19745,2523852.56
48604,35.0,19745,2523852.56
46151,35.0,19745,2523852.56
45458,35.0,19745,2523852.56
43896,35.0,19745,2523852.56
43802,35.0,19745,2523852.56
43249,35.0,19745,2523852.56
42965,35.0,19745,2523852.56
42955,35.0,19745,2523852.56
40739,35.0,19745,2523852.56
66858,35.0,19745,2523852.56
67189,35.0,19745,2523852.56
67860,35.0,19745,2523852.56
1913,35.0,19745,2523852.56
68141,35.0,19745,2523852.56
68715,35.0,19745,2523852.56
73081,35.0,19745,2523852.56
74340,35.0,19745,2523852.56
75166,35.0,19745,2523852.56
75693,35.0,19745,2523852.56
76671,35.0,19745,2523852.56
77113,35.0,19745,2523852.56
78165,35.0,19745,2523852.56
81827,35.0,19745,2523852.56
83378,35.0,19745,2523852.56
83658,35.0,19745,2523852.56
86180,35.0,19745,2523852.56
86379,35.0,19745,2523852.56
89463,35.0,19745,2523852.56
89692,35.0,19745,2523852.56
89956,35.0,19745,2523852.56
89970,35.0,19745,2523852.56
90037,35.0,19745,2523852.56
90229,35.0,19745,2523852.56
90625,35.0,19745,2523852.56
93793,35.0,19745,2523852.56
95151,35.0,19745,2523852.56
96195,35.0,19745,2523852.56
97960,35.0,19745,2523852.56
99000,35.0,19745,2523852.56
6115,35.0,19745,2523852.56
99991,35.0,19745,2523852.56
6644,35.0,19745,2523852.56
6835,35.0,19745,2523852.56
7686,35.0,19745,2523852.56
8463,35.0,19745,2523852.56
9188,35.0,19745,2523852.56
9286,35.0,19745,2523852.56
9417,35.0,19745,2523852.56
10833,35.0,19745,2523852.56
13022,35.0,19745,2523852.56
15964,35.0,19745,2523852.56
16199,35.0,19745,2523852.56
16658,35.0,19745,2523852.56
17962,35.0,19745,2523852.56
17970,35.0,19745,2523852.56
18661,35.0,19745,2523852.56
18857,35.0,19745,2523852.56
19418,35.0,19745,2523852.56
19657,35.0,19745,2523852.56
20688,35.0,19745,2523852.56
21700,35.0,19745,2523852.56
21987,35.0,19745,2523852.56
22748,35.0,19745,2523852.56
39094,35.0,19745,2523852.56
39383,35.0,19745,2523852.56
23059,35.0,19745,2523852.56
23152,35.0,19745,2523852.56
28280,35.0,19745,2523852.56
29977,35.0,19745,2523852.56
33877,35.0,19745,2523852.56
33953,35.0,19745,2523852.56
34807,35.0,19745,2523852.56
34816,35.0,19745,2523852.56
35748,35.0,19745,2523852.56
36128,35.0,19745,2523852.56
36265,35.0,19745,2523852.56
36700,35.0,19745,2523852.56
37270,35.0,19745,2523852.56
37353,35.0,19745,2523852.56
37933,35.0,19745,2523852.56
38302,35.0,19745,2523852.56
61755,35.0,19745,2523852.56
85027,34.99,19849,2528331.28
63733,34.99,19849,2528331.28
12618,34.99,19849,2528331.28
10964,34.99,19849,2528331.28
9687,34.99,19849,2528331.28
9676,34.99,19849,2528331.28
8845,34.99,19849,2528331.28
8205,34.99,19849,2528331.28
6270,34.99,19849,2528331.28
6246,34.99,19849,2528331.28
4561,34.99,19849,2528331.28
2859,34.99,19849,2528331.28
2523,34.99,19849,2528331.28
870,34.99,19849,2528331.28
91154,34.99,19849,2528331.28
86903,34.99,19849,2528331.28
84766,34.99,19849,2528331.28
84483,34.99,19849,2528331.28
84374,34.99,19849,2528331.28
82200,34.99,19849,2528331.28
81683,34.99,19849,2528331.28
81515,34.99,19849,2528331.28
80149,34.99,19849,2528331.28
79806,34.99,19849,2528331.28
79258,34.99,19849,2528331.28
79141,34.99,19849,2528331.28
77732,34.99,19849,2528331.28
76914,34.99,19849,2528331.28
76578,34.99,19849,2528331.28
76434,34.99,19849,2528331.28
72897,34.99,19849,2528331.28
72845,34.99,19849,2528331.28
72330,34.99,19849,2528331.28
72231,34.99,19849,2528331.28
70741,34.99,19849,2528331.28
13446,34.99,19849,2528331.28
14017,34.99,19849,2528331.28
70549,34.99,19849,2528331.28
68302,34.99,19849,2528331.28
68028,34.99,19849,2528331.28
67931,34.99,19849,2528331.28
67533,34.99,19849,2528331.28
67026,34.99,19849,2528331.28
66870,34.99,19849,2528331.28
90448,34.99,19849,2528331.28
92498,34.99,19849,2528331.28
66134,34.99,19849,2528331.28
14747,34.99,19849,2528331.28
15397,34.99,19849,2528331.28
16098,34.99,19849,2528331.28
16361,34.99,19849,2528331.28
16624,34.99,19849,2528331.28
92582,34.99,19849,2528331.28
18164,34.99,19849,2528331.28
20211,34.99,19849,2528331.28
20330,34.99,19849,2528331.28
20902,34.99,19849,2528331.28
20989,34.99,19849,2528331.28
21489,34.99,19849,2528331.28
22568,34.99,19849,2528331.28
23278,34.99,19849,2528331.28
93589,34.99,19849,2528331.28
23589,34.99,19849,2528331.28
26667,34.99,19849,2528331.28
26892,34.99,19849,2528331.28
27081,34.99,19849,2528331.28
88015,34.99,19849,2528331.28
27167,34.99,19849,2528331.28
27192,34.99,19849,2528331.28
28232,34.99,19849,2528331.28
28349,34.99,19849,2528331.28
28350,34.99,19849,2528331.28
29728,34.99,19849,2528331.28
65874,34.99,19849,2528331.28
95052,34.99,19849,2528331.28
29908,34.99,19849,2528331.28
95220,34.99,19849,2528331.28
29995,34.99,19849,2528331.28
32493,34.99,19849,2528331.28
96944,34.99,19849,2528331.28
99501,34.99,19849,2528331.28
33755,34.99,19849,2528331.28
99512,34.99,19849,2528331.28
33840,34.99,19849,2528331.28
33892,34.99,19849,2528331.28
35490,34.99,19849,2528331.28
35642,34.99,19849,2528331.28
35917,34.99,19849,2528331.28
12730,34.99,19849,2528331.28
39049,34.99,19849,2528331.28
39262,34.99,19849,2528331.28
40598,34.99,19849,2528331.28
40644,34.99,19849,2528331.28
87667,34.99,19849,2528331.28
41301,34.99,19849,2528331.28
43285,34.99,19849,2528331.28
64487,34.99,19849,2528331.28
63738,34.99,19849,2528331.28
43323,34.99,19849,2528331.28
43564,34.99,19849,2528331.28
44082,34.99,19849,2528331.28
44469,34.99,19849,2528331.28
44521,34.99,19849,2528331.28
44946,34.99,19849,2528331.28
45311,34.99,19849,2528331.28
45572,34.99,19849,2528331.28
46793,34.99,19849,2528331.28
47970,34.99,19849,2528331.28
49503,34.99,19849,2528331.28
49631,34.99,19849,2528331.28
49803,34.99,19849,2528331.28
50735,34.99,19849,2528331.28
51048,34.99,19849,2528331.28
52402,34.99,19849,2528331.28
54477,34.99,19849,2528331.28
54516,34.99,19849,2528331.28
55337,34.99,19849,2528331.28
57325,34.99,19849,2528331.28
58666,34.99,19849,2528331.28
59135,34.99,19849,2528331.28
59777,34.99,19849,2528331.28
61598,34.99,19849,2528331.28
62161,34.99,19849,2528331.28
62292,34.99,19849,2528331.28
62662,34.99,19849,2528331.28
62782,34.99,19849,2528331.28
63425,34.99,19849,2528331.28
37748,34.99,19849,2528331.28
82531,34.99,19977,2528576.21
92202,34.99,19977,2528576.21
31818,34.99,19977,2528576.21
5871,34.99,19977,2528576.21
2521,34.99,19977,2528576.21
98669,34.99,19977,2528576.21
3077,34.99,19977,2528576.21
18015,34.98,19984,2529590.63
67676,34.98,19984,2529590.63
57942,34.98,19984,2529590.63
2431,34.98,19984,2529590.63
10538,34.98,19984,2529590.63
19533,34.98,19984,2529590.63
93688,34.98,19984,2529590.63
93533,34.98,19984,2529590.63
87655,34.98,19984,2529590.63
81684,34.98,19984,2529590.63
78482,34.98,19984,2529590.63
54696,34.98,19984,2529590.63
75834,34.98,19984,2529590.63
74805,34.98,19984,2529590.63
51546,34.98,19984,2529590.63
23557,34.98,19984,2529590.63
25697,34.98,19984,2529590.63
26718,34.98,19984,2529590.63
27183,34.98,19984,2529590.63
29334,34.98,19984,2529590.63
30237,34.98,19984,2529590.63
31827,34.98,19984,2529590.63
31963,34.98,19984,2529590.63
44017,34.98,19984,2529590.63
46274,34.98,19984,2529590.63
51174,34.98,19984,2529590.63
54469,34.98,19984,2529590.63
55938,34.98,19984,2529590.63
84588,34.98,19984,2529590.63
94498,34.97,20013,2529940.33
89160,34.97,20013,2529940.33
77472,34.97,20013,2529940.33
73810,34.97,20013,2529940.33
72027,34.97,20013,2529940.33
63550,34.97,20013,2529940.33
62481,34.97,20013,2529940.33
96721,34.97,20013,2529940.33
48107,34.97,20013,2529940.33
8861,34.97,20013,2529940.33
61409,34.97,20023,2529975.3
87645,34.96,20024,2530010.26
34608,34.95,20025,2531198.56
4956,34.95,20025,2531198.56
40616,34.95,20025,2531198.56
99156,34.95,20025,2531198.56
98719,34.95,20025,2531198.56
97188,34.95,20025,2531198.56
94959,34.95,20025,2531198.56
93379,34.95,20025,2531198.56
86278,34.95,20025,2531198.56
67075,34.95,20025,2531198.56
84785,34.95,20025,2531198.56
83499,34.95,20025,2531198.56
80684,34.95,20025,2531198.56
73016,34.95,20025,2531198.56
71455,34.95,20025,2531198.56
63161,34.95,20025,2531198.56
60093,34.95,20025,2531198.56
53843,34.95,20025,2531198.56
53612,34.95,20025,2531198.56
48670,34.95,20025,2531198.56
45374,34.95,20025,2531198.56
41546,34.95,20025,2531198.56
27357,34.95,20025,2531198.56
26030,34.95,20025,2531198.56
25593,34.95,20025,2531198.56
24824,34.95,20025,2531198.56
23300,34.95,20025,2531198.56
20885,34.95,20025,2531198.56
16505,34.95,20025,2531198.56
15193,34.95,20025,2531198.56
14147,34.95,20025,2531198.56
10153,34.95,20025,2531198.56
6176,34.95,20025,2531198.56
32940,34.95,20025,2531198.56
10460,34.95,20059,2531233.51
47751,34.94,20060,2531303.39
12585,34.94,20060,2531303.39
45021,34.94,20062,2531338.33
90097,34.94,20063,2531373.27
95329,34.93,20064,2531408.2
99080,34.9,20065,2531722.3
71867,34.9,20065,2531722.3
50654,34.9,20065,2531722.3
28483,34.9,20065,2531722.3
19123,34.9,20065,2531722.3
16609,34.9,20065,2531722.3
10501,34.9,20065,2531722.3
10367,34.9,20065,2531722.3
1998,34.9,20065,2531722.3
95657,34.88,20074,2531792.06
89051,34.88,20074,2531792.06
44008,34.85,20076,2531826.91
14018,34.84,20077,2531896.59
36841,34.84,20077,2531896.59
88517,34.82,20079,2531931.41
89335,34.8,20080,2531966.21
15452,34.75,20081,2532070.46
62344,34.75,20081,2532070.46
49968,34.75,20081,2532070.46
52965,34.73,20084,2532139.92
81669,34.73,20084,2532139.92
61835,34.67,20086,2532174.59
49757,34.65,20087,2532278.54
56030,34.65,20087,2532278.54
67693,34.65,20087,2532278.54
55250,34.59,20090,2532313.13
45200,34.55,20091,2532347.68
28961,34.55,20092,2532382.23
31991,34.53,20093,2532416.76
56483,34.52,20094,2532451.28
21420,34.5,20095,2533175.78
29305,34.5,20095,2533175.78
99776,34.5,20095,2533175.78
37358,34.5,20095,2533175.78
34225,34.5,20095,2533175.78
33147,34.5,20095,2533175.78
50378,34.5,20095,2533175.78
11902,34.5,20095,2533175.78
7106,34.5,20095,2533175.78
97220,34.5,20095,2533175.78
6716,34.5,20095,2533175.78
22137,34.5,20095,2533175.78
90169,34.5,20095,2533175.78
17305,34.5,20095,2533175.78
23741,34.5,20095,2533175.78
42058,34.5,20095,2533175.78
73311,34.5,20095,2533175.78
18319,34.5,20095,2533175.78
59191,34.5,20095,2533175.78
85199,34.5,20095,2533175.78
34352,34.5,20095,2533175.78
44043,34.49,20116,2533244.76
92994,34.49,20116,2533244.76
60232,34.48,20118,2533279.24
1633,34.45,20119,2533348.14
11081,34.45,20119,2533348.14
89132,34.42,20121,2533382.56
63804,34.39,20122,2533451.34
99184,34.39,20122,2533451.34
43871,34.38,20124,2533485.72
56642,34.37,20125,2533520.09
64572,34.35,20126,2533554.44
44665,34.32,20127,2533588.76
25017,34.31,20128,2533863.24
15508,34.31,20128,2533863.24
27958,34.31,20128,2533863.24
34649,34.31,20128,2533863.24
59745,34.31,20128,2533863.24
63480,34.31,20128,2533863.24
93696,34.31,20128,2533863.24
91966,34.31,20128,2533863.24
60887,34.31,20136,2533897.55
77336,34.3,20137,2533931.85
11673,34.28,20138,2533966.13
87208,34.24,20139,2534000.37
79185,34.23,20140,2534171.52
68895,34.23,20140,2534171.52
51757,34.23,20140,2534171.52
48314,34.23,20140,2534171.52
52514,34.23,20140,2534171.52
25995,34.21,20145,2534205.73
27058,34.19,20146,2534239.92
10838,34.16,20147,2534308.24
71905,34.16,20147,2534308.24
59902,34.15,20149,2534342.39
87353,34.07,20150,2534376.46
37174,34.06,20151,2534410.52
21743,34.0,20152,2537368.52
43899,34.0,20152,2537368.52
25999,34.0,20152,2537368.52
83595,34.0,20152,2537368.52
83267,34.0,20152,2537368.52
85911,34.0,20152,2537368.52
90063,34.0,20152,2537368.52
23221,34.0,20152,2537368.52
99918,34.0,20152,2537368.52
99750,34.0,20152,2537368.52
83029,34.0,20152,2537368.52
81655,34.0,20152,2537368.52
81265,34.0,20152,2537368.52
77474,34.0,20152,2537368.52
77245,34.0,20152,2537368.52
77157,34.0,20152,2537368.52
77150,34.0,20152,2537368.52
76405,34.0,20152,2537368.52
74519,34.0,20152,2537368.52
73414,34.0,20152,2537368.52
72229,34.0,20152,2537368.52
70669,34.0,20152,2537368.52
70272,34.0,20152,2537368.52
67679,34.0,20152,2537368.52
67469,34.0,20152,2537368.52
63745,34.0,20152,2537368.52
63521,34.0,20152,2537368.52
59223,34.0,20152,2537368.52
58728,34.0,20152,2537368.52
99405,34.0,20152,2537368.52
69905,34.0,20152,2537368.52
97838,34.0,20152,2537368.52
97296,34.0,20152,2537368.52
58412,34.0,20152,2537368.52
57604,34.0,20152,2537368.52
56931,34.0,20152,2537368.52
56452,34.0,20152,2537368.52
54832,34.0,20152,2537368.52
49686,34.0,20152,2537368.52
49123,34.0,20152,2537368.52
48564,34.0,20152,2537368.52
48366,34.0,20152,2537368.52
48264,34.0,20152,2537368.52
47843,34.0,20152,2537368.52
47309,34.0,20152,2537368.52
94928,34.0,20152,2537368.52
46721,34.0,20152,2537368.52
46404,34.0,20152,2537368.52
43979,34.0,20152,2537368.52
1959,34.0,20152,2537368.52
4026,34.0,20152,2537368.52
4923,34.0,20152,2537368.52
7551,34.0,20152,2537368.52
7930,34.0,20152,2537368.52
9891,34.0,20152,2537368.52
12365,34.0,20152,2537368.52
13003,34.0,20152,2537368.52
13095,34.0,20152,2537368.52
13234,34.0,20152,2537368.52
13719,34.0,20152,2537368.52
14841,34.0,20152,2537368.52
16904,34.0,20152,2537368.52
17513,34.0,20152,2537368.52
18313,34.0,20152,2537368.52
20765,34.0,20152,2537368.52
96690,34.0,20152,2537368.52
21398,34.0,20152,2537368.52
92178,34.0,20152,2537368.52
90784,34.0,20152,2537368.52
90439,34.0,20152,2537368.52
22862,34.0,20152,2537368.52
23840,34.0,20152,2537368.52
25149,34.0,20152,2537368.52
25547,34.0,20152,2537368.52
22824,34.0,20152,2537368.52
27573,34.0,20152,2537368.52
90390,34.0,20152,2537368.52
29936,34.0,20152,2537368.52
30260,34.0,20152,2537368.52
31792,34.0,20152,2537368.52
33917,34.0,20152,2537368.52
35607,34.0,20152,2537368.52
39051,34.0,20152,2537368.52
39264,34.0,20152,2537368.52
40933,34.0,20152,2537368.52
41833,34.0,20152,2537368.52
84182,34.0,20152,2537368.52
11589,33.99,20239,2538456.2
250,33.99,20239,2538456.2
93306,33.99,20239,2538456.2
93221,33.99,20239,2538456.2
90753,33.99,20239,2538456.2
88721,33.99,20239,2538456.2
87699,33.99,20239,2538456.2
85741,33.99,20239,2538456.2
83108,33.99,20239,2538456.2
80170,33.99,20239,2538456.2
75641,33.99,20239,2538456.2
75222,33.99,20239,2538456.2
64397,33.99,20239,2538456.2
53264,33.99,20239,2538456.2
52859,33.99,20239,2538456.2
51899,33.99,20239,2538456.2
46866,33.99,20239,2538456.2
46329,33.99,20239,2538456.2
45184,33.99,20239,2538456.2
42872,33.99,20239,2538456.2
95272,33.99,20239,2538456.2
42480,33.99,20239,2538456.2
40308,33.99,20239,2538456.2
34186,33.99,20239,2538456.2
29487,33.99,20239,2538456.2
28407,33.99,20239,2538456.2
6066,33.99,20239,2538456.2
27420,33.99,20239,2538456.2
25816,33.99,20239,2538456.2
22817,33.99,20239,2538456.2
18952,33.99,20239,2538456.2
15441,33.99,20239,2538456.2
53270,33.99,20271,2538728.12
54616,33.99,20271,2538728.12
25767,33.99,20271,2538728.12
93346,33.99,20271,2538728.12
95080,33.99,20271,2538728.12
49877,33.99,20271,2538728.12
45277,33.99,20271,2538728.12
5113,33.99,20271,2538728.12
15920,33.98,20279,2539203.84
