user_id,recency,frequency,monetary
995,2275,1,128.0
1650,47,1,128.0
2853,352,1,128.0
12807,1776,1,128.0
15506,1837,1,128.0
15779,1301,1,128.0
19001,482,1,128.0
19823,1752,1,128.0
23258,588,1,128.0
23392,5,1,128.0
26423,48,1,128.0
26639,1987,1,128.0
29758,461,1,128.0
41515,334,1,128.0
41962,401,1,128.0
42438,863,1,128.0
45915,289,1,128.0
48158,1621,1,128.0
49455,1,1,128.0
51577,218,1,128.0
54072,899,1,128.0
57175,136,1,128.0
64475,393,1,128.0
66620,1975,1,128.0
67715,522,1,128.0
68084,451,1,128.0
72584,28,1,128.0
74283,57,1,128.0
76573,464,1,128.0
76812,822,1,128.0
77280,257,1,128.0
81255,1282,1,128.0
83060,1979,1,128.0
84156,1753,1,128.0
85154,1808,1,128.0
86279,1946,1,128.0
86961,751,1,128.0
96238,86,1,268.0
72571,390,1,128.5
47793,232,1,128.95
2360,69,1,129.0
11932,748,1,129.0
11979,967,1,129.0
15097,16,1,129.0
20235,947,1,129.0
28528,6,1,129.0
34083,485,1,129.0
40602,461,1,129.0
48533,152,1,129.0
48814,684,1,129.0
49897,1,1,129.0
53054,130,1,129.0
54112,1533,1,129.0
54399,1467,1,129.0
55717,1082,1,129.0
56252,374,1,129.0
58179,2103,1,129.0
65316,1134,1,129.0
67272,960,1,129.0
70029,616,1,129.0
71853,1628,1,129.0
77045,1881,1,129.0
78287,4,1,129.0
79418,1048,1,129.0
80464,497,1,129.0
84691,1146,1,129.0
85295,16,1,129.0
87582,149,1,129.0
87585,107,1,129.0
90473,125,1,129.0
91911,217,1,129.0
95984,726,1,129.0
89827,514,1,129.17
81313,806,1,129.31
13255,1,1,129.5
31419,102,1,129.5
73083,125,1,129.5
19993,463,1,129.6
41194,727,1,129.6
33657,126,1,129.83
34641,593,1,129.88
59678,1020,1,129.88
55868,1530,1,129.93
86160,1021,1,129.93
94215,154,1,129.93
194,1936,1,129.95
16411,530,1,129.95
54486,639,1,129.95
58789,165,1,129.95
61457,131,1,129.95
63742,511,1,129.95
80477,659,1,129.95
88945,1,1,129.95
2633,1564,1,129.98
49505,101,1,129.98
2532,330,1,129.99
5834,142,1,129.99
6328,473,1,129.99
6845,111,1,129.99
9189,2,1,129.99
9479,755,1,129.99
15468,409,1,129.99
16506,3,1,129.99
16629,16,1,129.99
19316,283,1,129.99
24471,2,1,129.99
24556,36,1,129.99
27710,923,1,129.99
29798,144,1,129.99
32700,920,1,129.99
36992,315,1,129.99
37262,49,1,129.99
47118,263,1,129.99
51362,174,1,129.99
51947,494,1,129.99
54853,86,1,129.99
56867,308,1,129.99
64769,2225,1,129.99
67952,1264,1,129.99
68299,290,1,129.99
68395,794,1,129.99
69425,908,1,129.99
71608,916,1,129.99
72980,114,1,129.99
73573,1893,1,129.99
78421,82,1,129.99
82447,1236,1,129.99
85638,54,1,129.99
87025,1089,1,129.99
88068,495,1,129.99
90538,29,1,129.99
91393,1247,1,129.99
92488,1399,1,129.99
93982,519,1,558.95
95001,625,1,453.99
95525,783,1,129.99
97006,622,1,129.99
98651,435,1,129.99
1954,950,1,130.0
6661,818,1,130.0
13272,538,1,130.0
16449,220,1,130.0
19475,2109,1,130.0
22405,46,1,130.0
23575,1194,1,130.0
28443,2115,1,130.0
28822,394,1,130.0
32713,434,1,130.0
35419,163,1,130.0
39379,608,1,130.0
39809,443,1,130.0
41316,18,1,130.0
42436,1718,1,130.0
46067,1061,1,130.0
52005,837,1,130.0
55510,663,1,130.0
57167,1,1,130.0
59586,235,1,130.0
62157,6,1,130.0
65533,477,1,130.0
72217,206,1,130.0
77568,2291,1,130.0
83253,83,1,130.0
83839,690,1,130.0
87398,174,1,130.0
88980,1268,1,130.0
81967,750,1,130.36
99453,732,1,130.36
25936,33,1,310.81
4431,5,1,130.99
64306,640,1,130.99
74115,1646,1,130.99
76529,626,1,131.3
4660,650,1,131.58
19529,1622,1,131.94
48093,45,1,131.94
52370,1113,1,131.94
79621,791,1,131.94
97607,187,1,131.94
80821,846,1,131.99
19364,996,1,132.0
20769,20,1,132.0
42647,93,1,132.0
45358,2122,1,132.0
62364,300,1,132.0
65092,411,1,132.0
66020,264,1,132.0
71086,539,1,132.0
82617,2171,1,132.0
92873,397,1,132.0
97000,503,1,132.0
12629,228,1,132.3
18252,988,1,132.3
31879,1037,1,132.3
58670,263,1,132.3
92759,1632,1,132.3
10281,1,1,132.66
76445,490,1,132.66
6629,1029,1,133.0
9639,663,1,133.0
45089,1902,1,133.0
72045,44,1,133.0
81000,371,1,133.0
22201,212,1,133.37
37264,393,1,133.37
70275,1843,1,133.37
433,1206,1,134.0
57912,132,1,134.0
57113,1740,1,134.47
85217,2188,1,134.92
37841,506,1,134.94
32600,159,1,134.95
36452,1307,1,134.95
67176,955,1,134.95
75256,639,1,134.95
85388,124,1,134.95
88446,794,1,134.95
1818,334,1,134.99
83916,71,1,134.99
2443,592,1,135.0
3935,1224,1,135.0
11342,1863,1,135.0
11881,228,1,135.0
13659,38,1,135.0
14763,62,1,135.0
16270,93,1,135.0
19964,68,1,135.0
20019,1676,1,135.0
22988,1148,1,135.0
24051,550,1,294.0
25136,1,1,135.0
27943,1063,1,135.0
31982,1563,1,135.0
33190,257,1,135.0
38740,583,1,135.0
47720,170,1,135.0
49407,99,1,135.0
51682,642,1,135.0
52544,983,1,135.0
58677,1424,1,135.0
59470,279,1,135.0
61733,1684,1,135.0
73048,153,1,135.0
73307,43,1,135.0
75848,350,1,135.0
77781,924,1,135.0
85311,615,1,135.0
98924,1115,1,135.0
34466,1333,1,135.03
88618,881,1,135.03
96702,105,1,135.26
52850,21,1,135.45
20167,817,1,135.94
25048,1418,1,135.94
24955,1841,1,136.0
56658,139,1,136.0
43466,2291,1,136.17
15634,31,1,136.27
77579,168,1,137.0
52546,670,1,137.5
12063,20,1,137.7
27246,1373,1,137.7
83606,684,1,137.7
597,428,1,137.95
49048,735,1,137.95
7368,252,1,138.0
20140,759,1,138.0
21484,225,1,138.0
24610,15,1,138.0
27133,514,1,138.0
33611,80,1,138.0
40688,161,1,138.0
41857,797,1,138.0
42914,130,1,138.0
46082,397,1,138.0
67334,5,1,138.0
78271,16,1,138.0
82131,1730,1,138.0
84717,376,1,138.0
96237,181,1,138.0
63165,504,1,138.6
83352,1519,1,138.75
33609,490,1,138.89
45474,1652,1,303.99
99968,144,1,138.99
8908,1354,1,139.0
21067,67,1,139.0
22042,952,1,411.0
30924,650,1,139.0
36001,75,1,139.0
36407,234,1,139.0
37684,558,1,139.0
43617,1091,1,139.0
53260,283,1,139.0
61106,1314,1,139.0
61729,1735,1,139.0
74456,327,1,139.0
91511,169,1,369.0
98569,561,1,139.0
29554,299,1,139.3
33248,643,1,139.3
39241,98,1,139.3
12016,711,1,139.5
88643,782,1,139.5
1315,20,1,139.86
31495,90,1,139.9
6683,1025,1,139.95
31802,581,1,139.95
39943,460,1,139.95
42151,222,1,139.95
50493,19,1,139.95
54837,463,1,139.95
73767,318,1,139.95
77393,857,1,139.95
86758,107,1,139.95
37119,274,1,139.96
41123,1432,1,139.96
82423,111,1,139.96
82112,150,1,139.97
52029,458,1,139.98
4131,830,1,139.99
4954,682,1,139.99
7681,50,1,139.99
14710,1378,1,139.99
20356,1,1,139.99
26798,42,1,139.99
35171,-1,1,299.99
37644,436,1,139.99
39048,24,1,139.99
40945,2057,1,139.99
43884,1339,1,139.99
47259,293,1,139.99
47290,999,1,139.99
48168,414,1,139.99
53797,777,1,139.99
59125,1462,1,139.99
61716,1678,1,139.99
63369,193,1,139.99
66337,1842,1,139.99
73292,1708,1,336.17
75011,1144,1,139.99
76362,693,1,139.99
76477,77,1,139.99
81387,94,1,139.99
81645,1027,1,139.99
83143,573,1,139.99
85670,764,1,139.99
85808,529,1,359.99
86860,1763,1,139.99
87205,27,1,139.99
87962,145,1,139.99
88587,1743,1,139.99
96652,684,1,139.99
1390,723,1,140.0
5488,238,1,140.0
6100,22,1,140.0
12272,1415,1,140.0
13601,380,1,140.0
13632,364,1,140.0
16151,1667,1,140.0
18602,160,1,140.0
25216,271,1,140.0
25511,90,1,140.0
33569,475,1,140.0
35427,1295,1,140.0
36292,1772,1,140.0
40619,69,1,140.0
40963,155,1,359.0
40975,18,1,140.0
48383,425,1,140.0
53066,267,1,140.0
53168,1136,1,140.0
68203,412,1,140.0
68456,57,1,140.0
68756,1601,1,140.0
69210,465,1,140.0
81003,1,1,140.0
59936,9,1,140.08
81667,413,1,140.7
7638,292,1,141.0
46498,901,1,141.6
19635,290,1,141.62
21791,680,1,141.62
45495,1536,1,141.62
65244,1457,1,141.62
88423,610,1,141.62
29358,266,1,141.75
64007,826,1,142.0
24500,32,1,142.4
26432,54,1,142.4
50408,1764,1,142.4
32188,29,1,142.8
33246,451,1,142.8
85615,171,1,142.8
88400,841,1,142.8
92367,586,1,142.8
97678,39,1,142.8
57392,79,1,142.9
75728,1512,1,142.94
25152,504,1,142.99
19562,327,1,143.0
19832,105,1,143.0
75048,1599,1,143.0
77772,5,1,143.0
35941,707,1,143.96
13877,854,1,144.0
16822,731,1,144.0
28783,27,1,144.0
51728,4,1,144.0
63546,660,1,363.0
77878,1063,1,144.0
31702,198,1,144.24
44368,342,1,144.34
85024,1080,1,144.4
46185,80,1,144.5
71387,661,1,518.5
90042,301,1,144.74
29983,756,1,314.94
30309,347,1,145.0
53009,423,1,145.0
64308,1418,1,145.0
76722,1123,1,145.0
83204,550,1,145.0
85180,91,1,315.0
88065,169,1,145.0
88104,885,1,145.0
92738,20,1,145.0
98241,306,1,303.0
6002,83,1,145.14
30824,72,1,145.14
34856,646,1,145.14
48104,3,1,145.14
73128,1338,1,145.14
31763,297,1,146.0
33641,1442,1,146.25
769,450,1,146.9
23563,10,1,146.9
16262,62,1,147.13
18176,237,1,147.13
28992,401,1,147.13
49518,1282,1,147.13
66107,695,1,147.13
88063,1606,1,147.13
6563,9,1,147.5
56898,35,1,147.99
86183,995,1,147.99
3220,11,1,148.0
13349,654,1,148.0
20624,3,1,148.0
24274,1193,1,148.0
24803,311,1,148.0
25874,335,1,148.0
28116,372,1,148.0
32001,1133,1,148.0
48298,91,1,333.0
48440,268,1,148.0
50261,93,1,148.0
50970,423,1,148.0
58782,328,1,148.0
63501,1090,1,148.0
66988,15,1,148.0
67765,25,1,148.0
67876,1165,1,148.0
69876,243,1,148.0
77419,534,1,148.0
77676,578,1,148.0
86195,3,1,148.0
86614,1031,1,377.0
89669,1316,1,148.0
90251,2,1,148.0
92666,526,1,148.0
99777,748,1,148.0
32149,692,1,148.5
36371,1341,1,148.5
41544,584,1,148.5
62769,455,1,148.5
82601,76,1,148.5
95528,192,1,148.5
63184,1375,1,148.69
25702,49,1,148.98
37055,197,1,148.98
67762,-1,1,315.98
90095,861,1,148.98
30176,309,1,148.99
65785,430,1,148.99
79489,106,1,148.99
1053,349,1,149.0
20315,126,1,149.0
22578,1531,1,149.0
26125,970,1,149.0
26444,861,1,149.0
27226,263,1,149.0
32499,1506,1,149.0
36580,73,1,149.0
38266,327,1,149.0
40259,134,1,391.0
47166,841,1,149.0
48904,2302,1,149.0
68628,121,1,149.0
69471,993,1,149.0
72464,143,1,149.0
72991,43,1,149.0
76911,973,1,149.0
90171,201,1,334.0
93634,121,1,149.0
94673,92,1,149.0
95903,616,1,149.0
97299,119,1,149.0
1506,279,1,378.5
6603,1101,1,149.5
15009,418,1,149.5
16823,515,1,149.5
34977,805,1,149.5
79784,104,1,149.5
85870,214,1,149.5
91073,102,1,149.5
39629,249,1,149.9
14820,2023,1,149.94
1203,118,1,149.95
6781,2378,1,149.95
12759,231,1,149.95
27127,206,1,149.95
48194,663,1,149.95
48512,327,1,149.95
52895,832,1,149.95
54240,1786,1,149.95
76348,697,1,149.95
85030,479,1,149.95
91299,23,1,149.95
92014,213,1,149.95
7823,1413,1,307.97
18711,372,1,149.97
36936,421,1,149.97
93291,485,1,149.97
2337,1404,1,394.98
45087,2,1,149.98
80082,165,1,149.98
90077,299,1,149.98
7893,523,1,149.99
8822,1231,1,149.99
12378,705,1,309.99
18477,165,1,149.99
21197,362,1,149.99
23772,371,1,149.99
28047,812,1,149.99
28470,1284,1,149.99
36504,1676,1,149.99
37213,1842,1,149.99
37774,30,1,149.99
45492,209,1,149.99
49580,1028,1,149.99
59225,315,1,149.99
66394,1649,1,149.99
80733,2267,1,149.99
92872,786,1,149.99
99464,498,1,149.99
772,1632,1,150.0
24207,270,1,150.0
28589,3,1,150.0
31679,1518,1,150.0
32228,381,1,150.0
38466,580,1,150.0
41259,305,1,150.0
43302,221,1,150.0
43481,127,1,150.0
54783,98,1,150.0
56906,1622,1,150.0
62982,843,1,150.0
63121,702,1,150.0
64612,342,1,150.0
70265,1,1,150.0
71078,956,1,150.0
72777,555,1,150.0
73206,792,1,150.0
73600,566,1,150.0
89185,916,1,150.0
90373,272,1,150.0
93554,87,1,429.0
96099,1459,1,150.0
85576,341,1,150.41
708,0,1,348.75
87552,437,1,150.99
61239,30,1,151.0
45894,108,1,151.99
3176,2,1,152.0
12332,605,1,152.0
24321,1432,1,152.0
34129,681,1,152.0
44956,456,1,152.0
47243,501,1,152.0
58237,1112,1,152.0
68968,1580,1,152.0
76140,504,1,152.0
77217,2089,1,315.0
20365,164,1,152.25
23076,1,1,152.25
58613,1242,1,152.25
81820,1406,1,152.25
87264,85,1,152.25
89536,152,1,152.76
97247,39,1,152.76
61672,420,1,153.0
3530,1309,1,154.0
24039,430,1,312.27
27381,40,1,154.0
48843,224,1,154.0
49734,293,1,154.0
54941,133,1,154.0
55398,564,1,154.0
36325,772,1,154.57
43160,83,1,154.57
3669,316,1,344.95
4277,1534,1,155.0
6138,126,1,155.0
12067,278,1,155.0
15061,834,1,155.0
24239,8,1,155.0
30665,971,1,155.0
37490,1351,1,155.0
45024,336,1,155.0
46223,18,1,155.0
47732,1590,1,155.0
55962,1259,1,155.0
56815,1,1,155.0
60710,1318,1,155.0
65871,138,1,155.0
84949,102,1,155.0
86361,302,1,155.0
63795,2,1,155.69
73145,151,1,155.93
83563,1962,1,155.93
39875,972,1,156.0
59476,1886,1,156.24
2511,1794,1,156.6
11615,210,1,156.87
68229,894,1,156.87
29362,432,1,157.5
47571,431,1,157.5
49441,668,1,157.5
52527,144,1,157.5
56853,45,1,157.5
69913,709,1,157.5
73240,657,1,157.5
78306,325,1,157.5
84347,1444,1,157.5
31117,855,1,157.89
51095,1532,1,157.89
92,134,1,157.93
2891,874,1,158.0
4462,1026,1,158.0
6097,112,1,158.0
9023,1,1,158.0
9881,541,1,158.0
10827,138,1,158.0
24265,734,1,158.0
25192,731,1,158.0
29556,26,1,158.0
29749,687,1,158.0
32580,45,1,158.0
33607,2119,1,158.0
34986,296,1,158.0
41725,68,1,158.0
42813,421,1,158.0
43013,2333,1,158.0
43656,366,1,158.0
46333,1579,1,158.0
50981,232,1,158.0
51595,586,1,158.0
55138,422,1,356.0
56050,1175,1,158.0
60463,255,1,158.0
63816,496,1,158.0
64223,138,1,158.0
66746,405,1,158.0
68378,353,1,158.0
76331,556,1,158.0
77499,1270,1,158.0
83353,957,1,158.0
84076,1089,1,158.0
84914,259,1,158.0
86096,833,1,158.0
98613,543,1,158.0
98828,2056,1,158.0
99908,610,1,158.0
70564,185,1,158.33
50714,2341,1,158.4
83107,78,1,158.4
7650,793,1,159.0
18261,524,1,159.0
32034,1512,1,159.0
34125,1075,1,159.0
35976,232,1,159.0
36209,661,1,159.0
37112,454,1,159.0
43518,678,1,159.0
45863,45,1,159.0
47142,314,1,159.0
51710,648,1,159.0
52638,806,1,159.0
65118,262,1,159.0
68056,1265,1,159.0
69172,267,1,159.0
69910,70,1,159.0
73798,189,1,159.0
36210,6,1,159.5
33196,931,1,159.65
26841,266,1,159.94
16948,93,1,159.95
21506,436,1,159.95
52361,213,1,159.95
58756,1246,1,159.95
60398,80,1,159.95
65660,289,1,159.95
12407,608,1,159.99
15711,698,1,159.99
20146,578,1,159.99
27615,793,1,159.99
29058,23,1,159.99
33591,501,1,159.99
38667,1437,1,159.99
49342,948,1,159.99
54457,1000,1,159.99
57152,2223,1,159.99
68007,225,1,159.99
89546,221,1,159.99
1014,450,1,360.0
3819,1063,1,160.0
7692,19,1,160.0
9361,735,1,160.0
9893,211,1,160.0
14914,304,1,160.0
16898,107,1,160.0
20267,28,1,160.0
21849,120,1,160.0
23447,35,1,160.0
23569,799,1,160.0
24434,314,1,160.0
30773,704,1,160.0
34300,473,1,160.0
40556,416,1,330.0
43755,1493,1,160.0
45335,72,1,160.0
49088,815,1,160.0
49285,1126,1,160.0
53509,1757,1,160.0
63858,905,1,160.0
70244,1412,1,160.0
72953,2382,1,160.0
78691,734,1,388.0
79408,155,1,160.0
89578,50,1,160.0
90357,15,1,160.0
93029,103,1,160.0
68467,1327,1,160.38
56680,97,1,160.99
95731,700,1,160.99
32065,398,1,161.0
15098,2323,1,161.74
69750,1645,1,162.0
71751,1995,1,162.0
12441,815,1,162.16
53344,1107,1,162.16
54805,66,1,162.16
17016,1149,1,162.28
12017,2230,1,163.0
22618,1016,1,163.0
96508,1349,1,163.3
72498,778,1,163.64
90950,1244,1,163.64
91460,455,1,163.64
31222,3,1,163.95
10684,1,1,164.0
24899,1548,1,164.0
44175,811,1,164.0
81153,337,1,164.0
83128,1633,1,164.0
3447,1147,1,164.95
14007,570,1,164.95
15827,903,1,164.95
20335,1045,1,164.95
25648,1317,1,164.95
52465,545,1,164.95
5423,574,1,165.0
16955,706,1,165.0
25206,123,1,165.0
33527,239,1,165.0
40112,468,1,165.0
43708,214,1,165.0
45141,17,1,165.0
45759,357,1,165.0
51365,588,1,165.0
60906,227,1,165.0
85235,289,1,165.0
91774,787,1,165.0
97631,1305,1,165.0
6018,474,1,165.46
63176,26,1,165.46
8721,154,1,165.54
33186,720,1,361.72
71841,618,1,166.0
51260,1,1,166.5
38580,609,1,166.8
14244,570,1,167.0
38464,446,1,167.0
56114,2,1,167.5
68874,20,1,167.5
5507,168,1,168.0
5978,589,1,168.0
13082,189,1,168.0
21047,61,1,168.0
27209,57,1,168.0
30766,282,1,168.0
34723,120,1,168.0
38553,812,1,168.0
42673,639,1,168.0
51950,185,1,168.0
63049,4,1,168.0
76583,1111,1,168.0
84566,4,1,168.0
90812,762,1,168.0
70262,919,1,168.84
90043,1513,1,168.84
5909,1,1,169.0
10021,1789,1,169.0
11687,124,1,169.0
14311,401,1,169.0
17723,1311,1,169.0
26137,1743,1,169.0
27365,460,1,169.0
27576,184,1,169.0
30990,970,1,169.0
34757,780,1,169.0
39491,9,1,169.0
39928,2391,1,169.0
43077,7,1,169.0
44109,1363,1,169.0
47862,2126,1,169.0
48938,56,1,169.0
51692,546,1,169.0
59158,92,1,169.0
59817,2,1,169.0
60238,1492,1,169.0
62287,53,1,169.0
67713,1130,1,169.0
69356,137,1,169.0
70567,1183,1,169.0
78305,1224,1,169.0
78799,301,1,169.0
80467,234,1,169.0
81817,810,1,169.0
83873,1614,1,169.0
86164,58,1,169.0
86982,186,1,169.0
87211,1051,1,169.0
95046,42,1,169.0
43972,1077,1,169.5
75890,1476,1,169.5
81479,1873,1,169.5
8076,560,1,169.95
23906,2182,1,169.95
24533,45,1,169.95
25658,973,1,169.95
27901,2113,1,169.95
34671,2,1,169.95
34752,356,1,169.95
37169,506,1,169.95
37797,504,1,169.95
45851,405,1,169.95
51758,662,1,169.95
58557,998,1,169.95
59762,367,1,169.95
74040,1854,1,169.95
75813,1119,1,169.95
76973,181,1,169.95
98454,242,1,169.95
30487,180,1,169.97
2937,62,1,169.98
68172,60,1,169.98
81160,17,1,169.98
217,2435,1,169.99
8513,59,1,169.99
15241,2309,1,169.99
30252,639,1,169.99
47131,169,1,169.99
55629,240,1,169.99
68189,1112,1,169.99
75188,1415,1,169.99
78067,1158,1,169.99
81930,757,1,169.99
90179,5,1,169.99
90825,1,1,169.99
91694,801,1,169.99
6232,357,1,170.0
7634,1755,1,170.0
20053,311,1,170.0
61282,1486,1,170.0
69542,70,1,170.0
76018,486,1,170.0
85046,812,1,170.0
85888,88,1,170.0
88695,1214,1,170.0
68418,159,1,170.01
95841,187,1,170.01
66149,207,1,170.25
45278,501,1,170.43
73637,1749,1,170.43
21943,812,1,170.98
31379,1445,1,170.99
89592,199,1,170.99
28863,39,1,171.0
29647,491,1,171.0
43531,90,1,171.0
9384,181,1,171.53
17692,4,1,172.0
29771,1390,1,172.0
35793,1401,1,172.0
41619,3,1,172.0
52790,30,1,172.0
61792,675,1,172.0
66083,364,1,172.0
68654,52,1,172.0
78016,53,1,172.0
86207,4,1,172.0
94423,139,1,172.0
12856,2139,1,172.2
21904,645,1,172.2
94489,339,1,172.2
67022,1116,1,172.75
25256,110,1,173.0
26094,869,1,173.0
65091,1065,1,427.93
99310,2044,1,173.95
27129,72,1,174.0
60640,602,1,174.95
29613,81,1,174.99
53337,521,1,174.99
4193,512,1,175.0
15686,1213,1,175.0
19169,456,1,175.0
26090,207,1,364.0
30352,1174,1,175.0
49547,326,1,175.0
56970,44,1,175.0
57584,731,1,175.0
58658,634,1,175.0
61754,337,1,175.0
66701,31,1,175.0
67509,970,1,354.99
79004,896,1,175.0
79513,1101,1,175.0
83305,45,1,175.0
83383,658,1,175.0
90409,408,1,175.0
14339,263,1,176.0
29346,1032,1,176.0
42190,66,1,176.0
56675,718,1,176.0
65019,569,1,176.0
65171,421,1,176.0
97127,2,1,176.0
97570,949,1,176.0
18306,573,1,176.56
47593,1724,1,176.56
2300,1547,1,178.0
4564,1,1,178.0
5890,29,1,178.0
6200,443,1,178.0
10120,364,1,178.0
11227,928,1,178.0
12829,1718,1,178.0
17512,33,1,178.0
22364,282,1,178.0
23549,46,1,178.0
27478,543,1,178.0
28914,1681,1,178.0
31054,321,1,178.0
31794,1224,1,178.0
35173,14,1,178.0
36754,82,1,178.0
42007,759,1,178.0
44396,1463,1,178.0
46925,332,1,178.0
50397,609,1,178.0
52427,732,1,178.0
53460,4,1,178.0
57612,1029,1,178.0
60591,798,1,178.0
64014,1483,1,178.0
64714,583,1,178.0
72034,1241,1,178.0
74976,2,1,178.0
77075,414,1,178.0
84756,219,1,178.0
94425,953,1,178.0
98502,911,1,178.0
63098,2,1,178.76
23,234,1,179.0
4709,1047,1,179.0
13077,461,1,179.0
18302,432,1,179.0
18596,210,1,179.0
25346,781,1,179.0
29217,1421,1,179.0
31478,81,1,179.0
36722,39,1,179.0
41196,100,1,179.0
47716,426,1,179.0
61104,777,1,179.0
74175,249,1,179.0
80888,513,1,179.0
91237,1772,1,179.0
91529,1575,1,179.0
41941,47,1,179.95
63377,151,1,179.95
96388,38,1,179.95
14079,146,1,179.99
55505,487,1,179.99
60448,881,1,179.99
64640,718,1,179.99
70446,24,1,179.99
74050,10,1,179.99
78553,819,1,179.99
79603,1428,1,179.99
80727,1166,1,179.99
83975,972,1,179.99
890,2,1,180.0
25894,1690,1,180.0
35290,4,1,180.0
50907,1091,1,180.0
53073,427,1,180.0
53683,503,1,180.0
58127,56,1,180.0
59885,1117,1,180.0
67172,1085,1,180.0
77361,155,1,180.0
78326,296,1,389.0
74234,49,1,180.85
85499,1352,1,180.85
97186,1818,1,410.84
49517,121,1,181.0
61351,159,1,181.0
21922,943,1,181.46
20521,206,1,181.95
11624,155,1,182.0
16778,52,1,182.0
51605,539,1,182.0
57719,303,1,182.0
59337,838,1,182.0
75695,685,1,182.0
6711,716,1,182.22
89498,1505,1,182.88
68996,147,1,183.06
37725,347,1,184.72
44849,60,1,184.72
45936,1,1,184.72
96431,175,1,184.72
2285,196,1,184.95
2559,99,1,184.95
4927,413,1,185.0
6025,103,1,185.0
25450,13,1,185.0
25519,192,1,185.0
26478,1268,1,185.0
43940,186,1,185.0
55351,574,1,185.0
87772,1718,1,185.0
99197,637,1,185.0
14797,3,1,185.91
65856,689,1,186.0
85706,825,1,186.0
99974,312,1,186.0
56631,876,1,186.95
82509,244,1,186.95
34854,100,1,187.6
59347,39,1,187.6
60395,232,1,187.6
80173,1087,1,422.69
30628,793,1,188.0
65897,15,1,188.0
83375,132,1,188.0
83386,619,1,424.84
90828,468,1,188.0
45625,6,1,188.95
81748,15,1,188.95
85446,32,1,188.95
40990,1784,1,188.99
56645,114,1,188.99
1042,25,1,189.0
1239,161,1,189.0
3209,1029,1,189.0
3341,484,1,189.0
7423,1600,1,189.0
9370,548,1,189.0
10445,1,1,189.0
17945,3,1,189.0
18274,509,1,189.0
19233,958,1,189.0
20518,283,1,189.0
23279,1843,1,189.0
27455,1921,1,189.0
30787,1246,1,189.0
32508,710,1,189.0
35336,1414,1,189.0
51418,1149,1,189.0
53504,17,1,189.0
54864,1,1,189.0
57083,1180,1,189.0
57098,1058,1,189.0
60168,328,1,189.0
63730,1737,1,189.0
70131,108,1,189.0
72373,65,1,189.0
75287,470,1,189.0
75310,224,1,189.0
80089,1,1,189.0
81146,138,1,189.0
81853,260,1,189.0
97320,223,1,189.0
99245,978,1,189.0
26702,100,1,189.5
42657,1452,1,189.5
57331,242,1,189.5
84945,269,1,189.5
11187,591,1,189.95
13796,645,1,189.95
46668,136,1,189.95
61901,613,1,189.95
93493,786,1,189.95
32525,88,1,189.99
64596,52,1,189.99
37,1326,1,190.0
17228,1317,1,190.0
32077,25,1,190.0
44853,371,1,190.0
45373,1522,1,190.0
49794,1572,1,190.0
64183,108,1,190.0
64676,1144,1,190.0
82194,2034,1,190.0
84005,42,1,190.0
91799,193,1,190.0
26035,435,1,191.0
498,55,1,192.5
9829,1756,1,517.5
88566,924,1,192.5
50614,782,1,193.0
47798,364,1,193.5
48580,155,1,193.95
66341,1939,1,193.95
92078,1467,1,193.95
14240,1111,1,194.0
18557,1128,1,194.0
79717,173,1,194.0
89111,469,1,194.0
17807,536,1,194.86
74504,112,1,194.86
22319,69,1,194.95
70324,1448,1,194.95
1601,267,1,195.0
6896,553,1,195.0
6903,550,1,393.0
8111,653,1,195.0
14625,1623,1,195.0
22634,1568,1,195.0
28402,2258,1,195.0
52051,1892,1,195.0
63825,13,1,195.0
69315,1,1,195.0
87270,266,1,195.0
99564,1679,1,195.0
7792,2255,1,195.72
67899,906,1,195.72
69219,1441,1,195.99
14362,18,1,196.0
23723,380,1,196.0
38717,333,1,196.0
42038,963,1,196.0
80829,3,1,196.0
92074,310,1,196.0
21051,150,1,196.18
39196,1782,1,196.18
40399,1018,1,196.18
40794,1146,1,196.18
2661,1356,1,196.43
66001,844,1,197.37
87912,226,1,197.37
54847,40,1,197.49
19692,32,1,197.99
8239,116,1,198.0
11975,483,1,198.0
12549,463,1,198.0
14956,335,1,198.0
15048,135,1,198.0
19700,73,1,198.0
21122,158,1,198.0
22158,2,1,198.0
24698,382,1,198.0
26799,26,1,198.0
27671,1410,1,198.0
35998,66,1,198.0
36595,190,1,198.0
38791,132,1,198.0
39596,2060,1,198.0
40415,778,1,198.0
45062,193,1,198.0
47249,569,1,198.0
49524,15,1,198.0
51657,1963,1,198.0
55340,553,1,198.0
58004,104,1,198.0
58854,799,1,198.0
58873,3,1,198.0
59642,518,1,198.0
62327,219,1,198.0
64818,934,1,198.0
66268,873,1,198.0
67001,617,1,198.0
67047,1236,1,198.0
67652,589,1,198.0
67829,1032,1,198.0
69764,543,1,198.0
72467,6,1,198.0
72870,1001,1,198.0
73323,445,1,198.0
74864,410,1,198.0
76510,194,1,198.0
77144,111,1,198.0
77528,23,1,198.0
79589,528,1,198.0
79819,79,1,198.0
80966,970,1,473.0
86150,48,1,198.0
86940,177,1,198.0
89849,531,1,198.0
93081,993,1,198.0
93476,2,1,198.0
95304,877,1,198.0
24779,30,1,198.5
80249,123,1,198.84
1802,238,1,199.0
5494,470,1,199.0
5894,766,1,199.0
10705,272,1,199.0
16094,580,1,199.0
56046,21,1,199.0
